"","x"
"187",1.0865261635328
"188",-0.0857073407925979
"189",0.0818530101024265
"190",-1.685494937405
"191",-1.41819293228769
"192",0.137351614656832
"193",1.93899950898528
"194",3.35925092715566
"195",2.87847694062543
"196",2.02005702022297
"197",1.97589845443424
"198",0.164155281104195
"199",-2.11734003273242
"200",0.149944605476382
"201",0.28858852655294
"202",-2.80802669997299
"203",-0.128550557052913
"204",1.59746802146756
"205",3.40324330929024
"206",5.02574765400716
"207",3.40007126462243
"208",2.75182551495175
"209",1.98856598664014
"210",0.740706725500071
"211",0.528423172116006
"212",-0.809452885771807
"213",-1.43258708456905
"214",-3.31548076774168
"215",-2.82779444135277
"216",0.747369951273593
"217",3.00414772860735
"218",4.74740067775383
"219",4.73535822046445
"220",4.3016986431481
"221",3.11904866421109
"222",1.15833407226425
"223",-1.14411942490911
"224",-2.25503864304378
"225",-1.45891904565513
"226",-4.05505774594058
"227",-2.28933565746132
"228",-0.814466543811978
"229",1.3373821301891
"230",3.97089837746279
"231",2.85817826826577
"232",2.39521954048096
"233",1.11867130302467
"234",-0.488206603663266
"235",-1.82690273809001
"236",-0.490479298449321
"237",-2.86908785369627
"238",-4.03133174285412
"239",-3.98251117369401
"240",-2.34547318741358
"241",1.56947788517737
"242",3.52789405366775
"243",1.60368192151098
"244",1.34139944243907
"245",2.2833553558127
"246",2.4073100502688
"247",-1.08975039823014
"248",-1.68857827349749
"249",-2.00520492675336
"250",-4.80127957210705
"251",-2.7047292336233
"252",-1.75580858291561
"253",-0.983307768794978
"254",1.73344018380488
"255",1.89123973345299
"256",1.69322088261305
"257",0.748378333306549
"258",0.654015888626519
"259",-0.614189909553907
"260",-0.572618262687875
"261",-3.63880274360244
"262",-4.53148180905677
"263",-2.87456618702754
"264",-1.14177282381855
"265",0.997769590070465
"266",2.81469269370998
"267",2.18095316175374
"268",2.70588348903691
"269",1.30168977741455
"270",0.750214118586577
"271",-1.99350104814577
"272",-2.33760522171121
"273",-1.71705472494204
"274",-3.25506574719579
"275",0.359381952717108
"276",1.00476318721744
"277",2.47367406471582
"278",3.78172307123104
"279",2.55545625940862
"280",1.67432636860728
"281",0.304479436352879
"282",1.33362230732496
"283",0.426675507616614
"284",-1.38683128155364
"285",-3.06715050539235
"286",-2.55954654406187
"287",-0.995543789913076
"288",-0.905808682191141
"289",0.630690922667253
"290",0.0876789723546095
"291",1.37904473513221
"292",0.195761825846945
"293",0.190593469240392
"294",1.20178582302786
"295",-1.09465257090673
"296",-2.38600341290917
"297",-2.23959840052982
"298",-1.94035140780564
"299",1.26367609906437
"300",1.44046633515454
"301",3.69896704369406
"302",3.98217781376138
"303",3.38331046353428
"304",2.31235567699262
"305",0.3019685013255
"306",2.52864458479389
"307",1.19917085529549
"308",0.41917237767161
"309",-1.89758402412141
"310",-1.66560774860147
"311",-0.250569323076625
"312",-0.960161268131132
"313",2.8141960718297
"314",2.67174971174324
"315",3.43707607251947
"316",2.37364793690552
"317",-0.498624223862729
"318",0.375070210311852
"319",-1.63822833769712
"320",0.000595439831502842
"321",-0.548413135300011
"322",-1.01111833199842
"323",0.669092554236996
"324",3.00014173374547
"325",5.25409816371756
"326",3.16231848024334
"327",2.54975043144905
"328",1.43135508885378
"329",-1.36032421079903
"330",1.52129421430173
"331",2.58400254046908
"332",1.7942735577397
"333",-0.133909989630794
"334",-1.83141973177187
"335",-1.26700908428733
"336",-0.0250607107499446
"337",1.84890865623693
"338",1.24669830099785
"339",0.435000825661062
"340",0.582691714570423
"341",-2.0500457225232
"342",1.58336065814039
"343",-0.456017089160912
"344",0.933177765317395
"345",-1.76384469591406
"346",-2.002840614466
"347",-1.40768695583263
"348",1.85130962134794
"349",2.93990105156802
"350",0.0440043213207568
"351",-0.691872894554715
"352",-1.29564014811051
"353",-2.7430653266186
"354",0.009317474665548
"355",0.488826091190042
"356",1.34148535715027
"357",-0.387458450550858
"358",-1.84638666047415
"359",-2.29035627287304
"360",-0.300707387697883
"361",2.06666045012326
"362",0.552772114142025
"363",-2.51538319066135
"364",-3.14263939565089
"365",-4.21997896185667
"366",0.700837705385038
"367",1.0715037425577
"368",1.06441495235513
"369",-0.819024034306471
"370",0.00620771351749339
"371",-1.08405004505419
"372",0.918270287050781
"373",2.37641986428506
"374",0.981573557849308
"375",-0.861354468922477
"376",-3.01514785937105
"377",-5.11412623071372
"378",-1.45678965179916
"379",1.31457174576955
"380",1.21446840919911
"381",-1.05753767393907
"382",-1.60170537458246
"383",-1.44019492170087
"384",-0.123996547171938
"385",1.88567223385123
"386",2.2901557964716
"387",-2.56502573690046
"388",-3.91551429915686
"389",-4.58854177803707
"390",-0.169949099908639
"391",-0.236535474247799
"392",-0.528355338700381
"393",-1.25786675055586
"394",-0.29165566906128
"395",0.249658536114475
"396",1.46770179837329
"397",4.60277914215674
"398",1.86896393655938
"399",0.637884328454195
"400",-1.13752122145887
"401",-2.12778989464701
"402",1.28250318033743
"403",0.981289217188316
"404",-0.320552674778624
"405",-2.84133644903464
"406",-2.19164714427081
"407",-2.8795198157978
"408",-0.873857225697991
"409",2.06773617055303
"410",1.7583784019754
"411",-1.7743264174522
"412",-1.85502630331526
"413",-0.754779624404587
"414",2.57398820350185
"415",-0.029812563052318
"416",-1.81317268008889
"417",-0.735963512663461
"418",0.817328158514353
"419",-1.14219902249596
"420",-0.255131804152984
"421",1.98513257075448
"422",-0.0329522924915833
"423",-0.832899870623945
"424",-1.77179126618431
"425",-1.24528430165345
"426",1.55057710699231
"427",-0.627888792955516
"428",-1.3533703651265
"429",-1.87610707690056
"430",-0.33108442544018
"431",-1.13197916917915
"432",-0.321741085906772
"433",1.7360628450114
"434",-0.140120120147386
"435",-3.14688476894262
"436",-3.01281224799619
"437",-1.80143330702656
"438",4.26413134232166
"439",2.95193492667626
"440",0.70635263080979
"441",0.390705844915783
"442",2.27263658631753
"443",0.262377600041212
"444",1.14351798318338
"445",1.80258582049978
"446",-0.691954291606569
"447",-2.90435597471936
"448",-3.17896313272159
"449",-1.7567372500884
"450",1.5535219850061
"451",-0.529261390844686
"452",-0.776690629791456
"453",0.439702212765417
"454",1.60926646291764
"455",-0.626317942634815
"456",0.267891848000276
"457",2.35828717276831
"458",1.30297045485391
"459",-2.21336415813279
"460",-2.36904406731063
"461",-2.66780454654014
"462",4.6417294643901
"463",1.80082493688873
"464",-0.0812529639016789
"465",1.13351090482671
"466",1.5364119447163
"467",-0.252327819716356
"468",-0.597644695397754
"469",0.623945935457211
"470",0.447881399292086
"471",-0.476605775221179
"472",-1.75486519647269
"473",-0.483746798195415
"474",4.19850545764299
"475",1.05968092025374
"476",-1.68136475993774
"477",0.160566500299774
"478",0.348711844079328
"479",-0.514171470807631
"480",-1.0718958503403
"481",-1.02576720426649
"482",-0.016522726321218
"483",-3.03841689530707
"484",-3.28878238269604
"485",-3.53160345700041
"486",4.51551607616404
"487",2.23965390215555
"488",1.9766979553394
"489",3.33519250611645
"490",1.96792178279937
"491",1.17035883323897
"492",0.029983211123394
"493",-0.0119214811567484
"494",1.52327029580155
"495",0.0690541041300719
"496",-1.84679199798337
"497",-2.63052222597009
"498",4.51807588672394
"499",2.77373395377223
"500",5
